scenario_id,has_lesion,lesion_size_mm,lesion_x,lesion_y,lesion_z,epsilon_variation,sigma_variation,coupling_thickness,noise_level,split,group,size_bucket,region,shape,epsilon_anomaly_variation,sigma_anomaly_variation,head_scale,head_rotation_deg,analysis_profile
679,1,19.7396,-0.040941,0.010637,0.034521,2.5482,-2.0575,0.01,low,train,A_anomaly,medium,left,sphere,-10.8948,-4.717,0.9500,-5.0000,varied
680,1,14.6685,0.04129,-0.016314,-0.06126,-5.9362,-3.5338,0.02,medium,train,A_anomaly,medium,right,sphere,-3.6692,-5.5051,1.0500,-5.0000,varied
681,1,11.2707,-0.024082,0.02352,0.012814,3.5944,-0.4605,0.03,low,train,A_anomaly,medium,left,sphere,-1.2947,-13.9307,1.0000,0.0000,baseline_nominal
682,1,14.1478,-0.036693,-0.010775,-0.049856,9.4992,6.5518,0.01,low,train,A_anomaly,medium,left,sphere,3.3758,-5.1659,1.0000,0.0000,baseline_nominal
683,1,6.1879,-0.037429,-0.028432,0.017383,-7.6575,4.9992,0.02,low,test,A_anomaly,small,left,sphere,14.3206,-12.5536,1.0500,-10.0000,varied
684,1,8.6933,-0.038803,0.022413,0.056046,0.4285,-5.3857,0.03,medium,train,A_anomaly,small,boundary,ellipsoid,12.9553,10.4061,1.0000,-5.0000,varied
685,1,15.8127,-0.023795,-0.020962,0.024087,5.1368,-6.3894,0.01,low,test,A_anomaly,medium,left,sphere,12.0228,11.3105,1.0000,0.0000,baseline_nominal
686,1,6.6147,-0.048616,-0.023707,0.012524,9.8373,5.3044,0.02,medium,train,A_anomaly,small,left,sphere,9.5766,-2.4476,1.1000,0.0000,varied
687,1,11.0779,0.015689,-0.028515,-0.048416,-5.4756,-6.8177,0.03,medium,train,A_anomaly,medium,right,sphere,9.3067,1.3458,1.1000,5.0000,varied
688,1,8.4281,0.02407,-0.017679,-0.051411,8.6431,9.7141,0.01,low,train,A_anomaly,small,right,sphere,-7.1096,-3.0774,1.0500,10.0000,varied
689,1,12.777,0.040353,-0.029054,0.051648,-6.2361,2.693,0.02,medium,test,A_anomaly,medium,right,sphere,12.8582,-10.1672,1.0500,5.0000,varied
690,1,26.1379,0.011814,-0.048682,0.02036,-3.3511,-4.7002,0.03,high,train,A_anomaly,large,boundary,sphere,-9.3877,13.8133,1.1000,-5.0000,varied
691,1,5.2292,0.000979,-0.000384,-0.031231,0.0215,-9.6208,0.01,low,test,A_anomaly,small,deep,ellipsoid,-14.6335,14.2103,1.0500,-5.0000,varied
692,1,20.3938,-0.031281,0.020174,0.053133,6.4,0.1278,0.02,low,test,A_anomaly,large,left,ellipsoid,12.5669,-8.4487,1.0000,15.0000,varied
693,1,18.6356,-0.006101,-0.050355,-0.031274,-7.3213,5.0974,0.03,medium,val,A_anomaly,medium,boundary,sphere,-5.8918,13.5014,1.1000,0.0000,varied
694,1,19.1056,-0.049502,-0.011094,-0.076176,-9.2942,1.0778,0.01,low,train,A_anomaly,medium,boundary,ellipsoid,9.7098,-4.5366,1.0000,0.0000,baseline_nominal
695,1,8.648,0.00863,-0.049688,0.038423,-0.9291,-7.7666,0.02,medium,val,A_anomaly,small,boundary,sphere,10.6383,3.4184,1.0500,10.0000,varied
696,1,17.9098,0.035133,-0.023176,-0.057654,8.0367,-3.4151,0.03,medium,test,A_anomaly,medium,right,ellipsoid,8.6098,1.9866,0.9500,5.0000,varied
697,1,5.9898,-0.045731,-0.015227,-0.030927,7.796,-0.5295,0.01,low,val,A_anomaly,small,boundary,sphere,-1.7343,4.9794,0.9500,-10.0000,varied
698,1,20.8401,-0.038516,0.031371,-0.057153,2.2679,3.0645,0.02,medium,train,A_anomaly,large,boundary,sphere,6.4126,9.2288,1.1000,-5.0000,varied
699,1,20.8255,-0.024192,0.012738,0.012817,-9.2011,4.8424,0.03,low,train,A_anomaly,large,left,sphere,13.293,-1.9085,1.1000,15.0000,varied
700,1,21.5655,-0.001995,-0.010397,0.036541,-1.7917,-3.0973,0.01,high,val,A_anomaly,large,deep,sphere,-5.9312,7.2377,0.9000,0.0000,varied
701,1,21.2014,-0.027983,-0.010828,0.025732,-2.9008,-0.0226,0.02,high,train,A_anomaly,large,left,sphere,1.4823,12.4143,0.9500,10.0000,varied
702,1,21.5477,-0.004809,0.006808,0.032672,-6.7992,-6.4643,0.03,medium,test,A_anomaly,large,deep,ellipsoid,-8.9312,12.3284,0.9500,0.0000,varied
703,1,9.6838,-0.049151,-0.025484,-0.058338,9.2949,2.0125,0.01,low,train,A_anomaly,small,left,ellipsoid,-1.3563,-14.0852,0.9500,-10.0000,varied
704,1,22.7814,0.047716,-0.011173,-0.002628,-4.3287,-1.8703,0.02,medium,val,A_anomaly,large,right,ellipsoid,-13.1718,-0.0931,0.9000,15.0000,varied
705,1,26.2329,0.00984,-0.002006,0.03648,-8.3855,-9.0207,0.03,high,val,A_anomaly,large,deep,ellipsoid,-10.3251,1.6879,1.0000,15.0000,varied
706,1,14.6945,-0.041457,0.032766,0.004793,-6.1842,2.5723,0.01,medium,train,A_anomaly,medium,boundary,sphere,-11.8667,-8.9945,1.1000,10.0000,varied
707,1,6.061,0.029115,-0.020733,0.018343,9.0413,6.6115,0.02,low,train,A_anomaly,small,right,sphere,-3.9755,-8.6025,0.9500,0.0000,varied
708,1,10.1515,0.022485,-0.047096,-0.052878,2.4386,-2.8109,0.03,high,val,A_anomaly,medium,boundary,sphere,-5.8171,13.2378,1.0500,-15.0000,varied
709,1,27.4891,-0.031047,0.023213,-0.046294,-1.2946,1.832,0.01,medium,test,A_anomaly,large,left,ellipsoid,-14.7681,-1.9731,0.9500,-5.0000,varied
710,1,28.5326,0.004823,0.002987,-0.049118,1.016,8.703,0.02,low,train,A_anomaly,large,deep,ellipsoid,-5.3286,1.1605,1.0000,0.0000,baseline_nominal
711,1,15.5736,0.038125,-0.003576,-0.048589,-9.739,-8.1598,0.03,low,train,A_anomaly,medium,right,ellipsoid,-9.3502,-3.2008,1.1000,-5.0000,varied
712,1,26.687,-0.046283,0.028295,-0.057409,9.3929,-1.1825,0.01,medium,test,A_anomaly,large,left,sphere,-14.888,11.788,0.9000,15.0000,varied
713,1,19.8115,0.04874,0.005202,0.014102,5.2746,9.3186,0.02,high,train,A_anomaly,medium,right,ellipsoid,7.6276,-1.7224,1.0500,5.0000,varied
714,1,15.1706,-0.003879,-0.008865,-0.003552,-1.2184,4.1639,0.03,high,test,A_anomaly,medium,deep,sphere,-10.5353,5.0385,1.0000,-15.0000,varied
715,1,23.9405,0.026636,-0.004708,0.064049,4.3925,-6.881,0.01,medium,train,A_anomaly,large,right,sphere,1.6779,6.7212,1.1000,15.0000,varied
716,1,13.4543,-0.005184,0.006186,-0.022076,-8.6638,3.6536,0.02,medium,val,A_anomaly,medium,deep,ellipsoid,-8.9349,-3.9779,1.0500,-5.0000,varied
717,1,8.2591,0.005532,-0.007359,0.001968,0.6703,8.1607,0.03,high,train,A_anomaly,small,deep,sphere,5.2915,9.1333,1.0500,15.0000,varied
718,1,11.3939,-0.023257,-0.028014,0.0445,-0.4075,-8.4068,0.01,medium,val,A_anomaly,medium,left,ellipsoid,8.2411,14.2369,1.0000,-10.0000,varied
719,1,16.8539,-0.011646,-0.004063,0.021409,0.5222,8.892,0.02,medium,test,A_anomaly,medium,deep,sphere,12.8236,10.0793,1.0500,-5.0000,varied
720,1,8.0389,-0.020921,-0.037499,0.021397,-2.2862,3.3434,0.03,high,train,A_anomaly,small,boundary,sphere,-1.9216,6.9967,0.9500,5.0000,varied
721,1,10.7319,-0.045494,0.029623,0.060757,1.7577,-2.0858,0.01,low,train,A_anomaly,medium,boundary,sphere,-12.4688,-7.9582,0.9500,-15.0000,varied
722,1,21.3543,0.00042,0.008029,0.042636,-7.2485,0.7155,0.02,low,train,A_anomaly,large,deep,sphere,1.158,-0.2864,1.0000,-10.0000,varied
723,1,6.1145,-0.000212,0.003784,0.045589,5.2193,-6.7997,0.03,low,train,A_anomaly,small,deep,sphere,8.2536,-10.0809,1.0000,-10.0000,varied
724,1,18.8716,0.004837,-0.001401,-0.002823,-0.1393,-4.1186,0.01,low,val,A_anomaly,medium,deep,sphere,-14.6697,-5.1992,1.0000,-15.0000,varied
725,1,14.9545,-0.019303,0.008409,0.006371,7.777,5.5558,0.02,medium,train,A_anomaly,medium,left,sphere,-5.4539,0.1901,1.0500,10.0000,varied
726,1,8.9054,-0.04677,-0.023279,0.041376,-4.0272,-0.3607,0.03,high,train,A_anomaly,small,left,sphere,-6.9602,9.2326,0.9500,5.0000,varied
727,1,10.3685,0.024356,-0.0096,0.051558,2.3375,-8.3616,0.01,high,train,A_anomaly,medium,right,sphere,0.0074,-5.0583,0.9500,10.0000,varied
728,1,10.1252,0.021673,-0.036388,0.052444,-9.1697,-1.684,0.02,low,train,A_anomaly,medium,boundary,sphere,-1.1493,-5.5781,1.0500,-15.0000,varied
729,1,10.3394,0.005006,-0.048831,0.03966,6.4408,7.0175,0.03,high,train,A_anomaly,medium,boundary,sphere,11.7425,0.7381,1.1000,10.0000,varied
730,1,23.035,-0.039572,0.029083,0.050292,-4.4773,-4.718,0.01,high,train,A_anomaly,large,left,ellipsoid,-4.6253,-8.5088,1.0000,-10.0000,varied
731,1,7.0915,0.041034,-0.013798,-0.000867,-3.4355,-3.5075,0.02,medium,val,A_anomaly,small,boundary,sphere,-6.5133,-0.4356,0.9000,-10.0000,varied
732,1,9.5697,0.011753,0.046893,-0.009444,-7.754,1.3421,0.03,medium,train,A_anomaly,small,boundary,sphere,10.2312,10.4292,1.0000,15.0000,varied
733,1,9.0089,0.049508,0.010572,-0.048356,3.7883,9.0002,0.01,low,train,A_anomaly,small,boundary,sphere,-8.5011,12.837,0.9500,-5.0000,varied
734,1,8.9524,0.026174,-0.007876,-0.016775,-5.8533,-3.2688,0.02,medium,train,A_anomaly,small,right,sphere,8.8823,11.5246,1.1000,-10.0000,varied
735,1,8.3889,-0.015289,0.012516,-0.001265,-0.9462,3.648,0.03,medium,train,A_anomaly,small,left,ellipsoid,3.6243,14.7632,0.9500,-10.0000,varied
736,1,24.0884,-0.022448,-0.022509,-0.054623,6.6298,8.0828,0.01,high,train,A_anomaly,large,left,sphere,0.045,11.7732,0.9000,-10.0000,varied
737,1,23.4022,0.016285,0.017032,0.008566,4.1753,-5.0972,0.02,low,val,A_anomaly,large,right,sphere,-10.9769,13.1951,1.0000,0.0000,baseline_nominal
738,1,13.4378,-0.03781,-0.025035,0.010859,-0.907,1.2123,0.03,high,train,A_anomaly,medium,left,sphere,-1.2377,14.5703,1.1000,10.0000,varied
739,1,18.846,0.047361,0.005412,0.047254,7.7027,-4.6581,0.01,low,train,A_anomaly,medium,boundary,sphere,-0.4287,-8.3845,0.9500,10.0000,varied
740,1,25.8126,0.03107,0.012714,-0.012694,9.1571,8.7491,0.02,low,test,A_anomaly,large,right,sphere,13.7221,10.7634,1.0000,0.0000,baseline_nominal
741,1,15.9137,0.045917,-0.002147,0.036814,-8.3532,-6.5092,0.03,low,train,A_anomaly,medium,right,sphere,-12.3357,3.1163,1.0000,0.0000,baseline_nominal
742,1,20.0128,0.021692,-0.003019,-0.027223,2.4602,-2.0758,0.01,high,test,A_anomaly,large,right,ellipsoid,7.5262,7.9683,1.1000,-5.0000,varied
743,1,9.1622,0.048055,0.004471,-0.057331,-4.0054,-7.7073,0.02,medium,test,A_anomaly,small,right,ellipsoid,-12.4713,-2.01,0.9500,-15.0000,varied
744,1,12.7475,0.018162,-0.00494,0.061411,-2.8561,-4.6111,0.03,low,train,A_anomaly,medium,right,sphere,-0.8244,12.95,0.9500,-10.0000,varied
745,1,19.5502,-0.009684,-0.003943,-0.035972,-2.3372,6.0506,0.01,low,train,A_anomaly,medium,deep,sphere,11.7922,-0.6488,0.9000,15.0000,varied
746,1,9.1794,0.04591,0.003049,0.058604,4.4286,9.2249,0.02,high,train,A_anomaly,small,right,sphere,14.3654,9.1752,1.0000,15.0000,varied
747,1,24.2667,-0.003731,-0.00722,-0.003194,-0.6394,0.648,0.03,high,train,A_anomaly,large,deep,sphere,1.6088,-4.5832,1.1000,-5.0000,varied
748,1,9.6045,-0.033326,-0.007154,-0.019127,-3.1998,3.9164,0.01,high,train,A_anomaly,small,left,ellipsoid,-10.0496,12.816,1.0000,5.0000,varied
749,1,27.7075,0.030618,-0.011925,-0.05577,-9.8332,4.7558,0.02,medium,train,A_anomaly,large,right,sphere,2.3027,-2.4225,0.9000,5.0000,varied
750,1,29.5842,-0.044015,-0.017493,-0.03808,8.7941,4.0317,0.03,low,train,A_anomaly,large,boundary,ellipsoid,2.7403,1.8052,1.0000,0.0000,baseline_nominal
751,1,13.3807,0.016481,0.017546,-0.055356,6.1599,5.5811,0.01,high,test,A_anomaly,medium,right,sphere,8.7107,1.6578,0.9500,-15.0000,varied
752,1,10.1915,-0.050104,-0.017822,-0.073502,8.7026,7.3024,0.02,high,train,A_anomaly,medium,boundary,ellipsoid,-13.1884,6.6037,1.1000,5.0000,varied
753,1,22.9204,-0.032296,0.040069,-0.070983,-6.7747,-1.0792,0.03,high,train,A_anomaly,large,boundary,sphere,4.9695,-11.1318,0.9000,5.0000,varied
754,1,8.4038,0.031541,0.012826,-0.052837,2.0319,0.6736,0.01,medium,train,A_anomaly,small,right,sphere,8.9932,2.7538,0.9500,-15.0000,varied
755,1,18.8096,-0.032065,0.011249,0.002505,9.8103,5.8079,0.02,low,test,A_anomaly,medium,left,sphere,-5.4781,-12.5352,0.9500,10.0000,varied
756,1,19.9349,0.021633,-0.020848,0.037981,-0.0686,-3.8415,0.03,low,train,A_anomaly,medium,right,sphere,-10.7231,2.4663,1.0000,-10.0000,varied
757,1,29.4717,0.011179,-0.046312,0.034123,3.9825,-1.6252,0.01,low,test,A_anomaly,large,boundary,ellipsoid,-12.3204,-3.9016,0.9000,-10.0000,varied
758,1,6.5375,-0.046265,-0.005547,-0.011294,-6.5305,6.7038,0.02,medium,train,A_anomaly,small,boundary,ellipsoid,-6.3136,9.5357,1.1000,10.0000,varied
759,1,7.2934,0.033516,0.017142,0.012246,0.5647,8.5941,0.03,medium,train,A_anomaly,small,right,ellipsoid,1.8664,11.5222,1.0000,-10.0000,varied
760,1,11.2459,-0.009036,-0.006992,-0.008127,-6.7598,8.6983,0.01,low,train,A_anomaly,medium,deep,sphere,-0.0898,10.8192,0.9000,10.0000,varied
761,1,22.6365,-0.00231,0.006633,-0.008726,-8.2084,6.4816,0.02,high,val,A_anomaly,large,deep,sphere,-7.8628,10.483,0.9000,-5.0000,varied
762,1,8.4003,-0.015486,0.005475,-0.054587,0.7309,-6.347,0.03,low,train,A_anomaly,small,left,sphere,0.4719,1.1619,0.9000,-15.0000,varied
763,1,5.2886,-0.044723,-0.017934,-0.032222,6.7669,2.5446,0.01,medium,train,A_anomaly,small,left,sphere,11.6606,3.5129,0.9500,5.0000,varied
764,1,24.6376,-0.008231,0.010836,0.018645,-9.4103,8.3894,0.02,low,train,A_anomaly,large,deep,sphere,-9.0859,5.1762,1.0500,-5.0000,varied
765,1,7.3811,-0.033767,-0.012579,0.062099,4.1901,7.8424,0.03,medium,train,A_anomaly,small,left,ellipsoid,-7.334,7.01,1.0000,-5.0000,varied
766,1,25.8908,0.031945,0.003267,-0.068175,0.2721,9.9902,0.01,medium,train,A_anomaly,large,right,sphere,-12.0957,10.9583,0.9500,-5.0000,varied
767,1,10.1248,-0.033344,0.035524,0.060233,3.0844,-4.0844,0.02,high,train,A_anomaly,medium,boundary,sphere,-4.8114,4.9304,1.1000,-10.0000,varied
768,1,26.1321,0.03981,-0.019017,0.054192,-6.7537,4.6758,0.03,high,train,A_anomaly,large,right,ellipsoid,-13.3037,0.3687,1.0000,-15.0000,varied
769,1,5.929,0.043342,-0.021283,-0.01305,-0.7732,-0.4559,0.01,high,val,A_anomaly,small,right,sphere,-8.0716,5.227,0.9000,-10.0000,varied
770,1,26.396,-0.042974,0.026989,0.044395,-0.1995,-6.6633,0.02,low,train,A_anomaly,large,left,sphere,5.5109,-6.7235,0.9000,15.0000,varied
771,1,23.8045,-0.044306,0.010388,-0.03188,5.0127,-5.6415,0.03,low,train,A_anomaly,large,left,sphere,9.1974,-13.6073,1.1000,0.0000,varied
772,1,12.6675,-0.00045,0.006221,0.025869,-0.9818,-7.1072,0.01,low,train,A_anomaly,medium,deep,sphere,-9.6629,-8.2009,0.9500,-15.0000,varied
773,1,18.9276,0.019105,-0.049431,-0.052021,5.1266,9.4346,0.02,low,train,A_anomaly,medium,boundary,ellipsoid,2.2339,4.2255,0.9000,5.0000,varied
774,1,28.7654,0.04103,0.003221,-0.051664,7.6444,-6.8859,0.03,low,train,A_anomaly,large,right,sphere,2.2083,7.5296,1.0500,15.0000,varied
775,1,6.8787,-0.041361,-0.015231,-0.016471,4.0672,-6.2994,0.01,low,test,A_anomaly,small,left,sphere,-13.9468,11.9326,1.0000,0.0000,baseline_nominal
776,1,8.7757,-0.044992,0.019279,0.041685,-0.1531,-5.4777,0.02,low,train,A_anomaly,small,left,sphere,-7.0773,14.4679,1.1000,10.0000,varied
777,1,11.5266,-0.004743,-0.010511,-0.004014,4.5398,5.3699,0.03,low,test,A_anomaly,medium,deep,ellipsoid,10.0576,12.8099,1.0000,-15.0000,varied
778,1,19.1724,-0.002621,-0.039985,0.015642,-5.6756,2.392,0.01,medium,train,A_anomaly,medium,boundary,sphere,4.9861,-3.7465,1.0500,-10.0000,varied
779,1,21.6086,0.040291,0.025474,-0.026083,8.4203,-9.1659,0.02,low,train,A_anomaly,large,right,sphere,10.212,1.2325,1.0000,10.0000,varied
780,1,27.3246,0.04408,-0.012893,0.040173,-8.4659,9.9074,0.03,medium,test,A_anomaly,large,right,sphere,13.9995,-8.8285,1.0000,-10.0000,varied
781,1,8.4976,0.044281,0.004892,0.026285,-8.6809,5.9105,0.01,high,train,A_anomaly,small,right,ellipsoid,-4.0533,13.5444,1.0500,15.0000,varied
782,1,19.6543,-0.002481,0.001047,0.012844,-5.8917,-9.7463,0.02,high,train,A_anomaly,medium,deep,sphere,-1.3337,13.3779,0.9000,0.0000,varied
783,1,7.0901,-0.048308,0.006165,0.026015,0.6788,-1.9674,0.03,low,val,A_anomaly,small,left,sphere,-14.938,-4.7294,1.0000,15.0000,varied
784,1,14.3711,-0.018857,-0.026409,0.069827,-6.1219,7.3881,0.01,medium,train,A_anomaly,medium,left,sphere,4.1802,9.455,1.0500,-10.0000,varied
785,1,5.2986,0.035882,-0.001813,0.049774,-2.425,-4.2567,0.02,low,train,A_anomaly,small,right,sphere,-2.9924,-7.858,1.0000,0.0000,baseline_nominal
786,1,17.5668,-0.004621,0.009454,-0.011331,-2.4686,-3.4689,0.03,high,train,A_anomaly,medium,deep,sphere,11.2156,-12.7129,0.9000,10.0000,varied
787,1,8.028,0.004364,0.011136,-0.040292,9.0946,8.8774,0.01,medium,train,A_anomaly,small,deep,sphere,9.084,-0.5718,0.9500,0.0000,varied
788,1,5.8767,-0.015388,0.019322,0.016857,6.5765,-9.3072,0.02,high,train,A_anomaly,small,left,sphere,-8.9958,10.1494,0.9000,-5.0000,varied
789,1,6.6167,0.006426,0.051507,0.019907,-9.7876,-9.5055,0.03,high,train,A_anomaly,small,boundary,ellipsoid,14.2623,7.7666,0.9500,-5.0000,varied
790,1,25.3979,0.045692,0.022353,0.016281,8.5785,1.5144,0.01,high,train,A_anomaly,large,right,ellipsoid,-9.9917,-7.4185,0.9500,-5.0000,varied
791,1,8.5421,-0.000749,0.005908,0.000599,5.4992,-7.3764,0.02,medium,train,A_anomaly,small,deep,sphere,-2.7648,-7.4472,0.9000,5.0000,varied
792,1,29.5147,-0.001286,-0.006683,0.038406,-3.9554,-4.6759,0.03,medium,val,A_anomaly,large,deep,sphere,7.2064,3.9219,1.1000,-5.0000,varied
793,1,27.8566,-0.002095,0.043933,-0.02267,9.9053,2.9685,0.01,low,train,A_anomaly,large,boundary,sphere,1.9909,7.7953,1.0000,0.0000,baseline_nominal
794,1,9.1901,-0.015343,0.00469,0.045879,-6.3354,-0.0793,0.02,high,val,A_anomaly,small,left,ellipsoid,8.6746,7.43,1.0500,-5.0000,varied
795,1,28.5384,0.030267,-0.012213,-0.038916,1.6879,-5.529,0.03,low,test,A_anomaly,large,right,sphere,9.6049,10.8356,0.9500,-15.0000,varied
796,1,23.1672,-0.032283,-0.007221,-0.00894,-9.3316,-3.4773,0.01,high,test,A_anomaly,large,left,sphere,7.4257,-1.7516,1.1000,5.0000,varied
797,1,22.6492,0.016183,-0.017299,0.026819,1.1595,2.4626,0.02,medium,train,A_anomaly,large,right,sphere,-9.1866,12.5981,1.1000,5.0000,varied
798,1,16.6229,-0.001948,-0.00888,0.049581,-8.2224,-3.2394,0.03,low,train,A_anomaly,medium,deep,sphere,-9.3625,-11.8343,0.9000,-15.0000,varied
799,1,19.9661,0.024786,-0.018161,-0.023641,-5.4456,9.0703,0.01,low,test,A_anomaly,medium,right,ellipsoid,9.9706,-7.9899,0.9000,10.0000,varied
800,1,10.8138,-0.03378,0.030176,-0.054361,-0.1146,-0.5903,0.02,low,train,A_anomaly,medium,boundary,sphere,-6.407,8.58,1.0000,-10.0000,varied
801,1,7.5415,0.025222,0.002312,-0.043353,3.2373,4.4405,0.03,low,train,A_anomaly,small,right,sphere,10.9283,13.1382,1.0000,0.0000,baseline_nominal
802,1,7.3555,-0.050151,-0.015208,0.063078,4.9536,2.0399,0.01,low,val,A_anomaly,small,boundary,ellipsoid,-12.9554,-0.9058,1.1000,10.0000,varied
803,1,21.8468,-0.015809,0.017535,-0.046517,5.7085,8.54,0.02,low,train,A_anomaly,large,left,sphere,3.9738,-4.2896,1.1000,5.0000,varied
804,1,22.186,0.023007,0.002686,-0.002155,-5.5709,-2.1339,0.03,medium,train,A_anomaly,large,right,ellipsoid,-2.0896,-8.2131,1.0500,0.0000,varied
805,1,20.2615,-0.033616,-0.031506,-0.054365,-6.7637,1.1222,0.01,high,train,A_anomaly,large,boundary,sphere,-1.7744,-4.7786,0.9000,-15.0000,varied
806,1,21.6936,0.003808,-0.042031,-0.003494,8.5627,-8.9557,0.02,high,train,A_anomaly,large,boundary,ellipsoid,11.1878,-7.4451,1.0000,-15.0000,varied
807,1,9.4568,0.008983,0.052521,0.05747,-6.7773,-3.8271,0.03,high,train,A_anomaly,small,boundary,ellipsoid,-7.4584,14.4622,1.0000,-5.0000,varied
808,1,19.5885,0.022566,-0.02359,0.007862,0.69,-5.2814,0.01,low,train,A_anomaly,medium,right,ellipsoid,6.0397,0.3901,0.9500,-5.0000,varied
809,1,20.4617,-0.025367,0.002435,0.063251,-7.4237,3.0828,0.02,low,val,A_anomaly,large,left,sphere,6.8136,-8.1811,1.0500,15.0000,varied
810,1,10.4479,-0.034197,-0.042338,-0.073604,4.1735,8.3155,0.03,high,val,A_anomaly,medium,boundary,ellipsoid,-14.8606,0.1596,1.1000,0.0000,varied
811,1,25.935,0.033072,0.026616,-0.026054,9.1874,-4.901,0.01,medium,train,A_anomaly,large,right,ellipsoid,-9.0465,-12.7691,1.0500,0.0000,varied
812,1,25.0498,0.036207,-0.002551,-0.024277,-5.2258,9.1106,0.02,medium,train,A_anomaly,large,right,sphere,2.8035,-7.3292,1.1000,-10.0000,varied
813,1,29.8034,0.028856,-0.033054,-0.078992,-1.8095,-6.4842,0.03,low,train,A_anomaly,large,boundary,sphere,1.9264,6.4179,1.0000,0.0000,baseline_nominal
814,1,5.896,0.004719,0.00932,-0.019585,9.4357,6.8083,0.01,high,train,A_anomaly,small,deep,sphere,6.5842,-7.7829,1.0500,-15.0000,varied
815,1,28.0783,0.042394,-0.012306,0.007463,7.0838,-2.9718,0.02,low,train,A_anomaly,large,boundary,sphere,-3.8734,-3.1219,1.0500,0.0000,varied
816,1,12.6157,-0.043539,0.021951,-0.025827,-4.1422,-9.2087,0.03,high,train,A_anomaly,medium,left,sphere,13.9704,9.9439,0.9000,10.0000,varied
817,1,14.9814,-0.040955,-0.022269,-0.035805,1.6962,-1.8966,0.01,high,train,A_anomaly,medium,left,ellipsoid,6.7943,4.0919,1.0000,5.0000,varied
818,1,28.6322,0.048651,0.017043,0.017121,9.8391,1.8613,0.02,medium,train,A_anomaly,large,right,ellipsoid,10.2205,11.7435,1.0000,-10.0000,varied
819,1,22.1242,0.005168,-0.002022,-0.032062,1.1035,8.1107,0.03,high,test,A_anomaly,large,deep,sphere,-3.9187,9.4824,1.0000,15.0000,varied
820,1,10.4185,-0.043148,-0.02071,0.043729,4.3773,3.8325,0.01,low,train,A_anomaly,medium,boundary,sphere,-1.7221,2.992,1.0500,-15.0000,varied
821,1,25.1218,0.030317,0.014104,0.041274,-8.4135,-6.3353,0.02,low,train,A_anomaly,large,right,ellipsoid,-10.8504,-7.0897,0.9000,15.0000,varied
822,1,12.003,-0.008548,0.053204,0.019424,5.1123,-6.0203,0.03,low,train,A_anomaly,medium,boundary,sphere,10.5036,14.4286,1.0000,-5.0000,varied
823,1,10.4543,-0.028189,0.026869,0.054727,9.079,-4.9435,0.01,high,val,A_anomaly,medium,left,ellipsoid,1.0004,-8.3045,1.1000,-10.0000,varied
824,1,14.3238,-0.006155,0.007932,-0.040607,-9.3381,9.7052,0.02,low,val,A_anomaly,medium,deep,ellipsoid,6.9249,-3.4982,0.9500,0.0000,varied
825,1,27.3718,0.040022,0.006845,0.048325,1.3197,-1.9085,0.03,medium,train,A_anomaly,large,right,sphere,-0.4396,-8.8287,0.9000,-15.0000,varied
826,1,19.9693,0.031744,-0.00392,0.01864,-0.6415,9.0148,0.01,low,train,A_anomaly,medium,right,sphere,11.5824,-11.9566,1.0500,15.0000,varied
827,1,13.1719,-0.001706,0.05179,-0.069816,2.3603,-9.3444,0.02,medium,train,A_anomaly,medium,boundary,sphere,12.2161,-6.6757,0.9000,15.0000,varied
828,1,7.765,0.003794,0.04251,0.032568,4.5668,1.3491,0.03,high,train,A_anomaly,small,boundary,sphere,0.4327,8.7092,0.9000,10.0000,varied
829,1,10.421,0.031622,-0.022159,0.036691,-3.0002,-1.8181,0.01,medium,train,A_anomaly,medium,right,sphere,11.11,0.5984,1.0500,-15.0000,varied
830,1,24.5823,0.011285,0.003163,0.047393,1.816,-3.0509,0.02,medium,train,A_anomaly,large,deep,sphere,14.6545,6.6084,1.0500,-5.0000,varied
831,1,9.9727,-0.002274,0.001992,-0.024953,1.3086,-3.0661,0.03,high,train,A_anomaly,small,deep,sphere,-0.8014,-1.7173,0.9000,-10.0000,varied
832,1,29.4374,-0.02017,0.013989,-0.008521,2.6443,-3.0861,0.01,low,test,A_anomaly,large,left,sphere,4.1525,0.5948,1.0000,0.0000,baseline_nominal
833,1,9.0405,0.008363,0.007124,-0.029611,-9.198,-3.254,0.02,medium,train,A_anomaly,small,deep,sphere,-6.9783,-6.7562,0.9500,15.0000,varied
834,1,8.0647,-0.042883,0.006181,-0.035579,0.83,-2.6859,0.03,high,train,A_anomaly,small,left,ellipsoid,2.4395,8.8886,1.0500,-15.0000,varied
835,1,20.2688,0.009922,0.042774,0.033582,7.3765,-2.0089,0.01,high,val,A_anomaly,large,boundary,sphere,3.182,-2.0512,1.1000,-5.0000,varied
836,1,18.6845,-0.044276,-0.017573,0.066211,-9.8047,3.7726,0.02,medium,train,A_anomaly,medium,left,sphere,13.151,-2.873,0.9000,-15.0000,varied
837,1,9.4585,-0.002318,0.000986,-0.049479,-1.1672,-0.2123,0.03,low,train,A_anomaly,small,deep,sphere,4.9681,-9.6801,0.9000,0.0000,varied
838,1,8.2794,0.001764,0.007214,0.03515,-5.2503,-3.5992,0.01,low,train,A_anomaly,small,deep,sphere,7.5246,-3.5704,1.0500,10.0000,varied
